"customFlowLabel","deviceChosen","scanCompletedAt","severity","issueId","issueDescription","wcagConformance","url","pageTitle","context","howToFix","axeImpact","xpath","learnMore"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/review-boards/prrbreview/list-of-prrb-decisions-items/1998d107","1998D107 | CMS","<div id=""link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/review-boards/prrbreview/list-of-prrb-decisions-items/1998d107","1998D107 | CMS","<div id=""link-list-block-aboutcms-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-aboutcms-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/review-boards/prrbreview/list-of-prrb-decisions-items/1998d107","1998D107 | CMS","<div id=""link-list-block-cms-evo-toolscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-toolscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/review-boards/prrbreview/list-of-prrb-decisions-items/1998d107","1998D107 | CMS","<div id=""link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/review-boards/prrbreview/list-of-prrb-decisions-items/1998d107","1998D107 | CMS","<div id=""link-list-block-usagovernmentsites-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-usagovernmentsites-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/medicare/coverage/investigational-device-exemption-ide-studies/approved/g230236-nct06264232","G230236-NCT06264232 | CMS","<div id=""link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/medicare/coverage/investigational-device-exemption-ide-studies/approved/g230236-nct06264232","G230236-NCT06264232 | CMS","<div id=""link-list-block-aboutcms-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-aboutcms-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/medicare/coverage/investigational-device-exemption-ide-studies/approved/g230236-nct06264232","G230236-NCT06264232 | CMS","<div id=""link-list-block-cms-evo-toolscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-toolscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/medicare/coverage/investigational-device-exemption-ide-studies/approved/g230236-nct06264232","G230236-NCT06264232 | CMS","<div id=""link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/medicare/coverage/investigational-device-exemption-ide-studies/approved/g230236-nct06264232","G230236-NCT06264232 | CMS","<div id=""link-list-block-usagovernmentsites-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-usagovernmentsites-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/guidance/transmittals/cms-program-memoranda-items/cms025146","AB-01-170 | CMS","<div id=""link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/guidance/transmittals/cms-program-memoranda-items/cms025146","AB-01-170 | CMS","<div id=""link-list-block-aboutcms-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-aboutcms-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/guidance/transmittals/cms-program-memoranda-items/cms025146","AB-01-170 | CMS","<div id=""link-list-block-cms-evo-toolscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-toolscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/guidance/transmittals/cms-program-memoranda-items/cms025146","AB-01-170 | CMS","<div id=""link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/regulations-and-guidance/guidance/transmittals/cms-program-memoranda-items/cms025146","AB-01-170 | CMS","<div id=""link-list-block-usagovernmentsites-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-usagovernmentsites-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/newsroom/fact-sheets/marketplace-2025-open-enrollment-period-report-national-snapshot-0","Marketplace 2025 Open Enrollment Period Report: National Snapshot | CMS","<div id=""link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/newsroom/fact-sheets/marketplace-2025-open-enrollment-period-report-national-snapshot-0","Marketplace 2025 Open Enrollment Period Report: National Snapshot | CMS","<div id=""link-list-block-aboutcms-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-aboutcms-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/newsroom/fact-sheets/marketplace-2025-open-enrollment-period-report-national-snapshot-0","Marketplace 2025 Open Enrollment Period Report: National Snapshot | CMS","<div id=""link-list-block-cms-evo-toolscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-toolscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/newsroom/fact-sheets/marketplace-2025-open-enrollment-period-report-national-snapshot-0","Marketplace 2025 Open Enrollment Period Report: National Snapshot | CMS","<div id=""link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/newsroom/fact-sheets/marketplace-2025-open-enrollment-period-report-national-snapshot-0","Marketplace 2025 Open Enrollment Period Report: National Snapshot | CMS","<div id=""link-list-block-usagovernmentsites-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-usagovernmentsites-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/list-of-past-articles-items/cms1191371","Issues in measuring and improving health care quality. | CMS","<div id=""link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/list-of-past-articles-items/cms1191371","Issues in measuring and improving health care quality. | CMS","<div id=""link-list-block-aboutcms-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-aboutcms-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/list-of-past-articles-items/cms1191371","Issues in measuring and improving health care quality. | CMS","<div id=""link-list-block-cms-evo-toolscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-toolscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/list-of-past-articles-items/cms1191371","Issues in measuring and improving health care quality. | CMS","<div id=""link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-helpfullinkscmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/research-statistics-data-and-systems/research/healthcarefinancingreview/list-of-past-articles-items/cms1191371","Issues in measuring and improving health care quality. | CMS","<div id=""link-list-block-usagovernmentsites-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-usagovernmentsites-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/acute-inpatient-files-for-download-items/fy2015-proposedrule-correctionnotice-files","Files for FY 2015 Proposed Rule and Correction Notice | CMS","<div id=""link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-cms-evo-cmshhswebsitescmsglobalfooter-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
"None","Desktop","2026-01-15T14:18:51.775Z","Must Fix","aria-hidden-focus","Ensure aria-hidden elements are not focusable nor contain focusable elements","cat.name-role-value,wcag2a,wcag412,TTv5,TT6.a,EN-301-549,EN-9.4.1.2,RGAAv4,RGAA-10.8.1","https://www.cms.gov/medicare/medicare-fee-for-service-payment/acuteinpatientpps/acute-inpatient-files-for-download-items/fy2015-proposedrule-correctionnotice-files","Files for FY 2015 Proposed Rule and Correction Notice | CMS","<div id=""link-list-block-aboutcms-menu"" aria-hidden=""true"" class=""cms--link-list__links"">","Fix all of the following:
  Focusable content should have tabindex=""-1"" or be removed from the DOM","serious","#link-list-block-aboutcms-menu","https://dequeuniversity.com/rules/axe/4.11/aria-hidden-focus?application=playwright"
